userId,converted,revenue
5a565fbce1cc4ae6bb8a0c7a8c44788d,1,0.28
8bdbaf0fba6745058990de074cac6787,1,0.23
76ff4fd68f644dd09deb4fb375517ce1,1,0.02
d12b8ba3c71b40beaec35e877e7d16d9,0,0.0
6ec2da1d6606443795bb1dbfb41b3d26,0,0.0
7519c135e3be4afe85b76f62353863f6,0,0.0
ffd41f0fdb6d4bfab067ae6dc319f0aa,0,0.0
19b606c3d2cb4573b8ba5b824b34545a,0,0.0
d2aef316c058431fabd73c24128482de,0,0.0
17d57d970da54d9e90df1e8337ed4ab4,1,0.07
532aa28a9bb4466ca810701e11feed61,0,0.0
1b23185a25f14566b80f6a62524b01e0,0,0.0
cf26422fe5ef4fc2b4e2246fc936a8c3,1,1.35
49cbfed5c39e489bae7dcd71011dddda,1,0.75
77ff8dcafbd84c58a0df5f65e5f05df7,0,0.0
94edcf1375d84211a403291747b5a51d,0,0.0
73ef05d5aa4846939f8d1393b4642187,1,0.06
c795f4f8336643bfba0ac16f2871b2f5,0,0.0
1de0048df70744088bfae62360a8a85e,0,0.0
4e0b437aae5d4406b3be774891e248e6,0,0.0
02b3afd712d049c4b9d7eec127535907,0,0.0
6db75cb75d3742b2acf0fbe58615f04a,0,0.0
0deeafb7576949e8921355bbb93af0ab,0,0.0
b39b783c50194731a7670e830bc9cf25,0,0.0
017b79f33dc3421287b271cb3fad9cd8,0,0.0
99429b2deee4476481f0322875be9244,1,0.7
563cb104ee13446094913550e94c0f66,0,0.0
bee0a2ad46454785b151f58a69fb1307,0,0.0
4cbdce0bc10b4f8189a51b3a6744033c,0,0.0
a69a022300f54acc87944729a45561cd,0,0.0
2e53abda6b6a4f07843c958b2806ad52,0,0.0
2602359e38c14ae78ddc05b1c86ab07b,0,0.0
e39f0a7349814401aea2723edc5d1a13,1,0.42
b1dcf8dc2ea546f6a329e15ae38505c6,0,0.0
8fa77a8cf2424b2e9cd68a5b866c1eee,0,0.0
02ac1d33667e4216b2a8485bd72b34d7,1,0.02
8b02924cea7d441a8475065153001852,1,0.59
2541d5b9c1da47a48d16b063fb1923d9,0,0.0
6f9ecd3ae0e948ba9fbc12159a7f27fc,1,0.28
0213c03b2e8c448aa35b5a67af2cef46,0,0.0
f27eaeaf3fbc4f55b963dc86b2b4f42c,1,0.33
e58bb7f97292428a850287bdb26c4a30,0,0.0
a2afbe67df1b40d1868eb1464e023df2,0,0.0
b8224eac338642b2b50c69938cc7d1e0,0,0.0
f9ae0c63cb894e22a86ce3f60acb25ae,0,0.0
8526cb8f80bd4e13a67b87d88106965d,1,0.72
bab2f48d4f574384b7079e2734aa0d7c,1,0.01
50c747d511a64d4da5f3cc29f715ec55,0,0.0
9127eaa0c9284d80a7f9a478dbb41823,0,0.0
0e00d34bcd1b42c3b6eac39999b2d44b,1,0.03
dd6d4fee313c491caafed676f7dccae5,0,0.0
87dd0a14a8d54527b40668690f552258,0,0.0
c487ded35cce4a96a2c731a3a2217dd1,1,0.25
91e16f017ef04ecb9ecc5c254761a9d1,1,0.02
2d05a940469d4505ac4c6f88132e3526,1,1.71
4a5c02e1cea34fe5a84b8f010f8fa8ef,1,0.27
c046d1b8cb4a4077a5edb2b53cc45097,0,0.0
08aa9ff76caa43c7b31e2ce3b42a2c7f,0,0.0
bacc60fd957f498888cbb6357b6528c9,0,0.0
bb9b7e1faa1a419da14d173fdbf21fcb,0,0.0
64144660946c4073b83370e047dcd669,1,1.89
3768a4f29adf44b2b8c5250cf1d7734f,0,0.0
42e8d94fefd84200b331d6cdb275da28,1,1.56
6faeab1023a04298a07d349c729aeba4,0,0.0
cb049b47f563490f937191aec0459be3,0,0.0
b956c7155b4746e2bbc7706750daae52,0,0.0
0d1e940ae5664b70b5ef25cc02d1e567,0,0.0
4034fae9154441c499054b23e4220cb6,0,0.0
0f11b38cb6a1445498bc119ebde1c621,1,0.11
5ebfc7d057de47839329f8e20b255c5e,0,0.0
b1442e125b204127b13696f38d0ae033,1,0.14
62248f6ce4ce4b438ce75bb8817d16d8,1,0.15
39cba6ed0f7c49f9bf08e5cf5237c0cb,0,0.0
a55912a5e9a04d4a9ec58c5ee0ef3e23,0,0.0
b55475a1dbcc4829a126a6b900328b7d,0,0.0
aa3152e7c29b435d8f50a49d4cf4e9fb,0,0.0
0f3bbb9c579f474ca476c22491b5bb66,0,0.0
244dffd4f6c84ea4b1eb8f7c4b49a0b1,0,0.0
a8028a15b7f24f5ab7b52d70402b99a9,0,0.0
49ee336189814f849172837dd5ad10a5,0,0.0
d91a4c34cc3d47adac83727ab1765eed,0,0.0
962b01d9f26749ea8b76d9d2f01e4a3b,0,0.0
ae455d7aa1334540b089ccac4a30ba0b,0,0.0
bb7859508b3d493caa1e97244c0fdb5e,0,0.0
1f0531bead6c46b7ac86952e38a5c315,0,0.0
70c6147d14814cc3bd6622e58a85518d,0,0.0
fda833c9b7e34b6ab6a929621c9f2d14,0,0.0
fe918b59975f4f6d89156887e2a54a18,1,0.17
607c4bf2aa8c47e882a15495cd5c4db4,1,0.0
ee110b19d09e43a18e54f03cd2b79403,0,0.0
0773bb65292c424bae78ccc49e776702,0,0.0
7b1e89e237bc4682bc3db2e42ec03421,0,0.0
0602eb179e2f425e8aa7d5048ab231af,0,0.0
bc45695cda4d4050909801a13fc0bf2b,0,0.0
433008a250f3483694d5ddb3e9e89aed,0,0.0
171d1d183a494047bee23c0a75f20b65,0,0.0
7baab1fb7f834a638d87b0dcbfc0d456,0,0.0
c673ab4b12394d2dbc24d0d71f1b5be6,0,0.0
e00d65214cb14c61b23b8b95a05e9a4b,1,0.31
16bd0da5ae684dc9af209be7b21f697f,1,0.21
ea8087024f1742a7ba7080ce3d98672e,1,1.14
869950b0640841a79e6521951a93a828,1,0.36
0eb75d8a3af245bea00b891de499e635,0,0.0
f0a484ad8fc345fc82fac2218e07367d,0,0.0
1becbd35480f4c12b8e5b3fc411c6312,0,0.0
508421d1221642388c3e1152bf991827,0,0.0
a72670ecf84749e9be5c0465c8e3fcbe,1,0.0
44f229dbbddf4f04891451a3a96f6b72,0,0.0
0a4d1978614c4bc8a98644bb250985a2,0,0.0
38d26bff776241a6a027960878fae758,0,0.0
8caa2649e237485fb6b346c827a5372a,0,0.0
d97d81bf5603438896d95ba9d59591e5,0,0.0
7302910711b447f88fc14eaaa5e9f04b,0,0.0
e185a5c15daa415dae82682f80fd82e3,0,0.0
2a925e6c2de049ffbf1c87d973e63f3f,0,0.0
7f1dece17aa946d4baf79ee9edd6b615,0,0.0
ae0c854322014d1083c5022de62bb2a8,0,0.0
fedfd13df12e405f94d63984f0e62c89,1,0.29
5ec3b5eefade49fd8a4eb2a3e529a9f5,0,0.0
6ed868d93adf44e6afaa1d027dbc7598,0,0.0
bee143fbb6ac40518496a60aacca087e,0,0.0
ff501b1504914dc495ce6a25b13ac94f,0,0.0
e28a577764824e70b1d40279c14db215,0,0.0
00742a7588184008a8387ab856b62f49,0,0.0
969c70485b5643d793b926baecd01245,0,0.0
23a7ce43398943a79b5041dbcd935f74,0,0.0
86045cd01bff4c8d9184847a684ae753,0,0.0
1cd9ac7bccfe4cc0b94b88726d2ea558,0,0.0
d8622114c14349369febf9d1cdaf54ef,1,0.13
9865e2f6c09944c8b05fd75879bfa670,0,0.0
26477b9d1613485f970f09556411c6bf,0,0.0
361365c4a40d4ae68b80b52b48336bc5,0,0.0
57e2d5f2ff9d4c9eae34bae9c3089203,0,0.0
9a3adae42c704af3a8d389c49c4032cb,0,0.0
871a28e6f982440182dd8921a2cf6578,0,0.0
199bd2134c5244bb9884d6475b5174ed,1,1.24
44d875d53aa84307be7430e9e6d5863e,0,0.0
4fea42ae4829447b895fa5b75ec7dd0a,1,0.11
ae7442342d3c4eaca1be2fd85e8a8ea5,0,0.0
05c48591e2504031be2304bc7c389896,0,0.0
407923cdddb441018e4ac7a2e9e42d18,0,0.0
708cb0adaa2d44f6864e3dcaf349d205,0,0.0
208997b64b334ba982372f250dc38fd1,0,0.0
2600faded5494d58993b9a9e2380d12e,0,0.0
61036d4c22cf419e9e5d900d23081ab3,0,0.0
5ecac47dc66243c993c7f3fa18616a12,1,0.38
31f552d43c6046ba9b7545778b1f21de,0,0.0
868e146ab80643e4ba7f44ee8035c647,0,0.0
dcf9fd972c054709ae996ccbd6f4acd0,0,0.0
2d12a9a0b29a4488940d3dc70a309fe5,0,0.0
266a445d13af4247aebd9dddd06449c9,0,0.0
19f07a84c8ba4d0095d6fc21e632018d,1,0.28
251d921e19264c8abbb6df3fbb7e82a3,0,0.0
ce9c85e27e224348b9841f076a22fbb3,1,0.89
993392b79be64c8288488532715ce8fb,1,0.42
602c9c9b32464f13a23637a5d9a7dd85,0,0.0
2a8f6ece0a6d41c6baa121835fed8029,0,0.0
21da0d1efea946d8b5daeff03e3c069c,1,0.32
fba987e0a20d47a09f31064631c9402a,1,0.24
24b81093c6924abfbfe8c859fb10e39c,1,0.26
ded3bd040d8342489abccd8b048db29f,0,0.0
4250da22a05c4f6da82a9ac419be47f6,0,0.0
387c81c236824ea0a475d59641c6d0ac,0,0.0
8942e86b907940809ba12c17741e4846,1,0.32
b94d02d9999545c19451a588c892e3d6,1,0.33
4a97fc6678ea4b0d96d62f05fe5f6381,0,0.0
74031d16070549e9adadc7d2c1f89940,0,0.0
f136552dfc1c49e0977930cb19400b80,0,0.0
e8d1207cf59f4f40a8a6ec120adcc1ee,0,0.0
07522372c0e2419b80de33429e7e4e32,0,0.0
18f37da8040b42a1ab8fe4a645c8864c,1,0.28
c7da30fb33094d84b519c808b75bbcc8,0,0.0
ffac9f1d880141909149782b0ae7a75d,0,0.0
5a022b86a11947d69300356f61a0a92f,0,0.0
955a3e6c46564ebea4c46541b56cd073,0,0.0
9c127ace584a4707b0ae95f268d4d08e,0,0.0
d915312888fe4a059ed6860b0639b6a3,0,0.0
7f644f2f932347efbde82678567329a1,0,0.0
c4f11424aeb24d0ab5112dcf182a61c0,0,0.0
757bafa2813e47b69cd93ec4a1b0e141,0,0.0
f77e8e931bc04b17abe330c8fdafeec7,0,0.0
069e1517c0d542ef856a03905b293397,1,0.05
d41422e488024f7f9c4e364eb0e22270,0,0.0
23f8f73d74fa4ae7aca8aa12fbaa4f49,0,0.0
bea5f3c9acb34d3582dbb423b65780fa,0,0.0
0abe4ec1234342638b6740ebc32222cf,0,0.0
b9ac06e595ab4d5fb56a3dd620c99cd4,1,0.15
03944da6a05b4278ac2284b2c6b0b85c,1,1.28
804829df11af4282a19b631b4db19fb9,0,0.0
45afa743d2564483bc57d810aaf2cc83,0,0.0
01879e2778684f62a84e8d1220f794ae,0,0.0
33baef0d3b854967861b4d3fbf7379ca,0,0.0
f02367d328a84475bc3bb2cba55ebfb6,1,0.33
4d78cb4eb4c246f2a1a56ad7e7606bed,0,0.0
97e4925dd08944f6bfd22aaa3a51b948,0,0.0
f4a38987252d41229fe619c1017f2f49,0,0.0
6ba51c5d5d1941528dc0303b65b1fc1a,0,0.0
312f0cda07354641ad52018d4cba479b,0,0.0
1bcbe8d69ffb480aafc77333dabedd41,0,0.0
b2edebe73c2542d396b40aedefb6afed,0,0.0
2796bdf2279942f99fd7345f5746fca8,0,0.0
fe76df7b954b45aaabb0950ac54f403f,0,0.0
09889cc8a5d8454cb95c1a8ddcbe1eae,1,0.46
8998303d7cab4de9a5bfca0a29c09d68,1,0.25
a342d49e6ebe418ea94c48c11851a8d5,0,0.0
8b5f0d32b2364c09b73989d9beea23a0,0,0.0
a79443fb849f497881cb3543895ad7a1,1,0.0
b0bc945de87c4a28ac539c927384bfc2,1,0.97
bec5464f116a466e83fbb0861cec5ecb,1,0.08
520e0611f64a4150bfbb811c675731a1,0,0.0
cf695489445646f59c875444547e8763,1,0.27
5bef218ec28e4ffb94d442ea68efac5c,1,0.11
1e7bf7d0c2694a9a97ba54c38bca3383,1,0.59
6b24c4e4203d4a3e9458f76a147d34bd,1,0.02
33f2d334d5594e0f8998aaf771df96db,0,0.0
a4d34b3a61d74cba91b811538baf04f0,1,0.85
c2d880a1ff4d476a8f83245b542a2022,0,0.0
ebf9f2f3b9e14610aea223387c3a2d45,1,0.08
b2ecaf7236734090a93037c79b47838e,0,0.0
907e4ce3e04b44e690c7cb36c3cf8e36,1,0.8
3652cd105e124165a75bfa538aa13905,0,0.0
42fa57d100ff4e1e90ee1021aeb1ee50,0,0.0
426c760d32a6402ca8c1c3dd294186fd,0,0.0
40ddfa62ae8742148c3a3687ed0e044a,0,0.0
fc4ca6e84f8c475a9ca61380f7ec77ab,1,0.65
6ef74328648b4fd98701a00616d0e7cc,1,0.01
1f4392376fd64ceb800484c19f259354,1,0.27
f1d16e8e983e4244acf48df3eeb54bd9,0,0.0
93ebc190bc934fab8767d8dc923115bc,1,1.19
5ed4d602f919485c8c3451ea7dce5c4b,0,0.0
9478faa6c7994774aa39994a711d9f94,1,0.3
f5fd580f6fec4e91b27875a39d1c6607,0,0.0
7f9e61e7a3eb4862b56082573b55bb45,0,0.0
3c59c148336843048326b52d72c7a6ec,1,0.09
3b0038f002084542b61d7fbd44c2aea8,1,0.15
6dfe1c8b42344390b8a34e5a8b80b2a9,1,0.88
3250e4f745b3499b80d951779c2d5669,1,0.15
03433adf32e940b1ae6f047d14655c5a,0,0.0
280d550be24041a7aba76099d1273825,0,0.0
77a7b255dc954677ba1a6399de4f7e4f,0,0.0
c3384fa9157f4453b6ca905f867fbdd6,0,0.0
70c24bc26c274d4fb8036c7b8b373907,0,0.0
51c29950e41c43ffae52eca49688608d,0,0.0
1a770929733245429ecd9e3dd6eb65b6,0,0.0
b0c2feb215b94852bd52d4eb7251a7ad,0,0.0
465a647ce7634c4f8bf7d060ac743e5e,0,0.0
11cf6da2cf8f4e81b13cfe9e19849694,1,0.73
a389cd3baaf5488bb983886d918e9291,0,0.0
5d2c5f4252a14bc889f3a4de0d5fc295,0,0.0
a837ff82c1a24b08b5fe3142f8958bb8,0,0.0
76c8bdd14b4e49cab0de42b2669e879c,1,0.67
4141f82a99254e1c90b0493b9a21df29,0,0.0
0a4665c59a9a44f9a560a97a473e947a,0,0.0
4aec6c79ee9345a088ca877422a172bd,0,0.0
9f55696aaafa4391ac4d3e176814f5bf,0,0.0
de6bd19c75104b62a2437821c206ac84,1,0.09
d43cc80ade764d9193d678b00bda0c16,1,1.19
c8d00a914f0b49b093d31df072be3431,0,0.0
c6ac6ee71e194b4283582ddf4414bbe0,0,0.0
2761acb756164079bcfba10f322bf7c5,1,0.17
5ae1ea2595b246ab9d537969b482ca13,0,0.0
8554a9779ddd446d9d45956739c3931d,1,0.64
937e85610dc246bcac86d336c926991d,1,0.68
eed76e271f6347259ab6eaf6e6668807,0,0.0
48a0f6787ebc4eeb80ed5b36d99e78d7,0,0.0
f29aaa03aa774a7fa70f4de68fca4b1e,1,0.45
0e6d6a9db7c1432cb853727c88bed1d2,1,0.49
2fd98bdcbc11413ebe25c781bf3d649b,0,0.0
e83dc4079e5e47a3a61a819909f60cf2,0,0.0
f249731e7e3c4950904c8625a455a4db,1,0.21
a3217606599a480b8ec3a34c54f2aa0a,1,0.11
6e8b92df3ff442458872767508bf9a71,1,1.23
2343f6c90db54cc2af48e09b62641463,0,0.0
dcf648036cef42d196f7143e2d31a9a9,0,0.0
92e6c721cdd148dba587c05e539f2b83,0,0.0
7835b092de194cefb8785d55345a5b71,0,0.0
a0f524389a4043b08b2c62ca469a809b,0,0.0
ba5b601f1b67447d8d82b4f5144616d3,0,0.0
2188090089eb4f51af13480385c49a6b,1,0.07
131cd183dd534eeda4fc7119b3d88127,0,0.0
2e8ea7d0a386411a81e6242beb90901e,0,0.0
31c1b37ec4d74a8993c4da20b564c18c,0,0.0
9bc01b55fefa452c99c58c73550d68d3,1,1.47
6648bb386dd64b3e8e7f9a1962e718c6,1,0.11
2135e5c667d4440ea0d0be9ab0d31eac,0,0.0
5da84a0dc75540b6b7784332575945fd,1,0.12
26d382aecada45958943c5f64c42e36d,0,0.0
58d57577a1f84755b0feba75533212ce,0,0.0
6aef62cf650840649119206fd503202a,0,0.0
ed3413cdbcaa4c14afe2d1179820cecf,0,0.0
8af110bab0734b619881c108325081de,0,0.0
4508f7be78b843468dcd52cc03a52b2e,0,0.0
5363b590380e466aa71ec3093ebdb452,0,0.0
9fc73514cf1a4ad3a12063cdd061392c,0,0.0
774c0a7c4255401da3ace23cabc498f7,0,0.0
8c60cbf48a594c3ca9d01a7b034b7fd8,0,0.0
77cec8c20cf941b5ab11488239b65228,0,0.0
dc207605905f493198c88bdd28c3d717,0,0.0
11cafd6325974b5f9b714efbb23875dc,1,0.71
a367b022dfd8499084aec0061af6a0d3,1,0.42
999d2866f32942fdb3a6e920516b2cff,1,0.15
69f003b5453348fe9e3e6a13c25e89cf,0,0.0
5d7d0a47b3c34bd6aebdb615b66d2b29,0,0.0
6f57cca85f38440e909d2ee4e476f395,1,1.42
754bddecf82a4800b815e00f8cd8f8ab,0,0.0
2044938b886a4b879555666b326738bc,0,0.0
dcefedab138f4102abaa3dc0841257c5,0,0.0
ab8bca74292641e9a3cfa4e911cdbdb5,1,0.5
85442190c47e42e8bbfa1f32760ae710,0,0.0
29d3d19cc19c482abdf04edc7eb96d1e,1,1.36
7e23da33dc9e403b9e465f04736833fd,0,0.0
173ec44ceae744c59cff9b0f8c50f387,0,0.0
594f5f38ce11452aafac99a1c26b1d68,1,0.27
571a7020ddf844a48e20d17e72866fd3,0,0.0
b7ec432dcdc143098fa21bd799c9e488,0,0.0
c537618e0cad46579d9772daa6b841c9,0,0.0
6ad5ee75f08a494db1ad46f3ed4233be,1,0.62
56c7217c37ac41f0a0be53ce77a58f2d,0,0.0
9106757a8ce7417a9c18d632b30f6ae4,0,0.0
883dbe8642e048e29f794ad4d814788d,0,0.0
c64267ffef07483c892eaaeb8f9f7abf,0,0.0
7aa2b82efa1447388f62246a1b88a560,1,0.73
2e603c512406434f8313d5dfac0e7e06,1,0.39
36e05af777ab4661a3fa4c4dd41672c4,0,0.0
f3e30fc377a14b4d8693ea4fdf60235a,1,1.67
8becf0dc826046e9a5b6a637cc95d4c0,1,0.2
555854179bf54500ac75a5b371f61e83,0,0.0
4e06b18197fd4b47a8333e1ac492f179,0,0.0
2984e05914f641788c36d1691100119a,0,0.0
76d7d95762094718a3f7a205ad3338b0,1,0.67
b810b0a1f0aa41e9b306cc5300c6bad9,0,0.0
4106745f6335464dbe2ffdd54f4946a0,0,0.0
7de139f64fae494080d2dbc2da67027b,1,1.19
85638f241d67406c839e526bcf35ecf9,0,0.0
62c60602bdb445f2913a618b856877e7,1,2.22
36139edcc9684883b917332efb880de2,1,0.5
5f1a18b0ca0644f59a3789190142843e,0,0.0
68a5671d84f040ef86a7acdb049deed9,1,0.25
326aac348ff44b97bc4be17c015e99d5,0,0.0
a60df87fc8244d4ea1dc076c0dc69bb1,0,0.0
46eb13b3615343e4b73df664a253b0c1,0,0.0
701f9ac8cbef4b66bba10e0d48a98085,1,0.16
73ec9209d9a544009799ff70c9652f6d,1,0.28
a03cf2cb06564643bc78ccb8272fa76a,1,0.37
19381057e3d3480abdc04237d19cb0c7,1,0.07
c2e7b5020ab247059141b6ff921544d4,1,0.07
02c59c857ed1447fa11465f9f0a9a4ca,0,0.0
224257715a0a408498a869bea2e5b237,0,0.0
bddae7ed33064800ab03d26c4d20c499,1,0.04
22ff9d6ef7f4450ea7a4a9a4de021cea,0,0.0
67038025a5c54122bcdef86d109941e2,0,0.0
a2f2bb82b4ef47dcb707cdcf79212e5d,0,0.0
b2452d26d4b845be9b028f9c4b831e67,0,0.0
8227de038f7445a28894f10f6618bce8,0,0.0
7bf72fc44c994d2f92540a57d19836da,1,0.1
e6955f06ad804e01b12227e154aadeb7,0,0.0
817bc3b5c178407ea843713ea45201fc,0,0.0
ef41fd5f4e1246f59a30c1db39771901,0,0.0
adf7431f31ae436e8e1a758e033bc850,1,0.13
23960fe942b94e2a9d5cfc1da8a52f69,0,0.0
b2116a3e06744dbbabb87b785210839d,1,0.41
a8646364e88f424c950f44cb2e5daa5a,0,0.0
1365da96834b4f68b887d8cf9db88481,0,0.0
8fd6de04873943b0bb2a6c0735cc2790,1,0.28
1237b1b3ef4643519bef6ae4e8bef8fb,0,0.0
4791fe4ee4dc4fbc832c2e681d0c883b,1,0.24
b911308300674aaeb6678eb09e022b36,0,0.0
58d8ab7e62ba4d0a8a46d2a3cd00e417,1,0.79
208d57ddfd7f4e63a9298409cd3f55fa,0,0.0
d5e7eec94f414f418507f02f974716ea,1,0.26
92a5326f873c4cf6a2a5dcfffbe6d6dd,0,0.0
1a05e54f126946fba657c4c6f9606e0f,0,0.0
9d170bcf9bec4336b545fe3789e4a0f3,0,0.0
c0d7c68d1d574f44b3d5334c2f45d4bb,0,0.0
26917f7c8a7643d5a29acda350c09e80,1,0.85
54f9e33653684501807a1b43ee62bf9f,0,0.0
d958b6da7ce04f27902fd7bf894cd947,0,0.0
cea3db726e444ba2b392396b688c8649,0,0.0
a3158689afbd4d8a9fb301624bb545c8,0,0.0
cf0d84fcb5044de1b96e82136608fefe,0,0.0
00da5ab01b384116b240498941a47c30,0,0.0
ff6fe6c57bb64fceb399c87b837b98e6,1,0.63
96ee2b44c2884c33afafa18d7fd223fd,0,0.0
050c8165f88f4f58a1f50e9e34030b4c,0,0.0
24ca71b194434df6a49b8e92a0030839,0,0.0
8cf0483d05e64670ab44981d68dce0ab,0,0.0
b5ed7d66a4624a34afbcdc938796805b,0,0.0
51fec19dbcdb4640ad2e1a7333253226,0,0.0
35c9345b92ee49c688fdd4d6f057f459,0,0.0
29a4609ab189463f9cf950accbbd0520,1,0.24
b3236249eb2c48a7873ab8259dea4031,0,0.0
547a2d095a434549a48df6360b96a3ea,0,0.0
1af20e9c21264d939e178b84d736276e,0,0.0
204291c1210446de8fa7f2a11a682d7d,0,0.0
dee22d2a8b594f19b95bbaeeb1df0219,0,0.0
a59f28b97c1349278604fa2806c85519,0,0.0
96c7e06b79044f64aa29aa49fddc42a2,0,0.0
8abbfb88741e4ae899a2c5cc3b5de9fa,1,0.23
633b09cae4a44d46b8526423dcf56be0,0,0.0
c5b0fc03210943ffa3b158e25ca15a14,0,0.0
0d86bf45b65f4993b15bdd78ede23bd0,0,0.0
2005b40ad00448e0846315f385be96e5,0,0.0
7c677ce65aaa4eb39fc47a27b47b91b8,0,0.0
a2d8dff14cbf4116b074522066398699,0,0.0
3e34ac943c3b4e3ca022385fe91179b8,1,0.53
1aad4df7234a4a1b863643e4b2472440,0,0.0
bfff4d1533444eb2aa04aea3312aa90f,0,0.0
ab30f5e4455b42cb8a4195b8696a7530,0,0.0
cf512fa7df174f1d8a65fd9b448a2090,0,0.0
9716d0bb3cf947c0a4e2e7753fa996dd,0,0.0
aecbabfbf22946af8041978e872cfd2c,0,0.0
b9916f0df5d748aa8d696eb3f6d695c1,0,0.0
8f6c36d0addb4e63ba0220635ce14607,1,0.01
2be3349593ee4860ab18771bf5fce948,0,0.0
b472c740fe34490ba2354feeae47c548,1,0.08
5dd5c090c4034eceaf6dbfb9a4d17a19,1,0.08
8f261c40c27b48e295fae4f99a1caccd,0,0.0
9c6269eb35a3483db0660915b7431ce3,0,0.0
96cc6521532e4b0cb293ada801d9126d,0,0.0
b1236a2cc2c6459c947cab994f850835,1,1.01
a4d2961bb9c44788bf57718e41c70215,1,0.68
639397d453d04e19bf00b1972bda4d56,0,0.0
ffd2dc76b7de4a3681dcb16ded2e0c61,0,0.0
26f86724bb254caf93947f0def61f112,0,0.0
a1b69a7881734067812d173eebd64b8f,0,0.0
c944e2f696344408893fa56a942d5352,1,0.38
3b36dce2160d412f8f72c8b34fb520ca,1,0.75
4a7924353850476588151f5182b88a0c,1,0.06
f447185e0fd145d1a4f3193e7c3d9cef,0,0.0
143cefbc7d0d48a0929777ffabea5e0b,1,1.03
1cd32caeefc6455fbfbaf3d25deb32fc,0,0.0
faa15b10167a4a06a790082af20d90bf,0,0.0
ebc1093a5a2e48ea906582c169cdac0b,0,0.0
3ada9432f2e74672a0713684ae9451c4,0,0.0
135b321e275b4ec0a3a573258f9d3d88,1,0.06
32307d86f1464668bc397d5b5e6a4cb0,0,0.0
49f5baa7bc0c45889034bc820134c47d,0,0.0
c81c1e870010461097d5ee3364adaedf,0,0.0
7c9b5d04de69450ca28cd2e0c59d42e9,0,0.0
d9c91a2d90bd4fa1b43990b7a3e4aff6,0,0.0
258aeda282ef48f797c9010c1751b3a7,0,0.0
8939a92424da449cb27558709f0c456b,0,0.0
290d132299004f0b9c36e1121ff9b181,0,0.0
bb004859d5b94a85b835d1d63429d09c,1,0.11
0d5c78c4d60240028445374e16776435,1,0.54
36585d477fd04ec6828005cd20b8a36e,1,2.18
40c3883690dd4686acf30e6b39db2d86,1,0.04
0409646eb71b46909dd1be72dc04e693,0,0.0
c88489ecb45140bcabbae9686aa8d1e5,0,0.0
23e34e0a6a1642aeb330755ff6af6399,1,0.43
85989f999be4463996c5927cadd9a29d,0,0.0
203d8c2546bc41148a7bb27a2ea5ca39,0,0.0
3ac652bad9e84f43897955a5726192aa,0,0.0
14db9ae1bcb241c4abd90da1dcfd5e39,0,0.0
8c4c6260c2f142ac987d37a2a135f76d,0,0.0
5c6f220f2bff4b0eabbebc8aa2373f66,0,0.0
8307d20b370449968392b1e105c2de01,0,0.0
92463d5172a54afba0a1fa811bc1651c,1,0.2
633fad5d05c9439ea430266edfc5d34a,1,0.39
c7747b0ee4974601b7f7868d12acc95c,1,1.41
91f82ee086894c629d0897479f32ed46,0,0.0
5cc074b9ebe74f5caaf3acbda8054583,1,0.11
8ccd718601364d82b0e1cdd734bbdec0,1,0.79
0afcbfbffc904e73999ec6ab8ab09c9d,0,0.0
ad2e2754514744ce9048b50a33c0e50e,0,0.0
11488645bba54909b118dfdde35d3b5e,0,0.0
fddb7fc4d38c4ba8b7f751e3f54684f6,0,0.0
e3afe0eef07d4bc291530422d448a227,1,0.11
52eed7836b6c49cfb891e30f777b9f20,0,0.0
6bc0508b0f4d49aeb6de4b4cebcbb5cf,1,1.35
6dc5e746fdf34382b56b965ca67a0516,1,0.11
96c201313f36427788928d513acefb06,1,0.53
3ca02a9b7c4a457fb57a5fb60465e271,1,0.46
8dfc78908dba4bb6bcdc4dd225bff712,0,0.0
c3fd3be959644d0f92a45bfbc3e93a0f,0,0.0
dd6434d4acf0439197d89d254a5bd069,0,0.0
f611d766ab4e46d3b9e8a86778d2c593,1,1.18
385ac943bad54dc38644ecf4cbd7cfa8,1,0.28
bfe70e11f532418f88656dd0fd4259d8,0,0.0
263a9b20b91948ffb47ccc89bde5d206,1,1.54
9c42482cadab447eac645f07f797f9ae,0,0.0
e28984fa4d814593bd642f2a41c38add,0,0.0
5232aeb4cbd44450b0b58b8387c86c1f,0,0.0
804bbf9285a14aa0b28971cdfe4bc08c,0,0.0
0b8d4e3c2f474bf1ab3f778a7d7516c1,0,0.0
a33f6956fbe240b1928f8da3763d7582,0,0.0
3b2486e4ef3d488f93ff5d1fedecca55,0,0.0
79cf3cd4f3ee4ea18cb81f67236d6dc2,0,0.0
7f54c5cf6e9a42a38c47ec1adc35e3db,0,0.0
a08d6bd41483470a8c90867a0c8cac04,0,0.0
a9a66375f66240fb92f1e047c447b283,1,0.22
5476c414850f41149644a48c9f3cbd77,0,0.0
2a20858200b64b46bb19347e61b6f463,1,0.1
09ee89cf9ffb4531b02467d8d3edc951,0,0.0
eaa5e6c75c154646a4361d88608357bf,0,0.0
ee44133efd17409aa01ba2f256310c3f,0,0.0
d8e7d654df794add86d7d2878189d20e,0,0.0
a3ac0cda3f7a4fc5ba4679e608c02e35,0,0.0
1f4ebb9e8c964a1cb99f569570241e21,0,0.0
ee9f36e25a2442a0aee198ffb9f967d5,0,0.0
